infoStartAddr:	0x36E24
numEntries:	0x295	661
title:	EQUIP_PARAM_WEAPON_ST
paramStartAddr:	0x00003E38
entryID   	paramAddr 	infoAddr  	behaviorVariationId	sortId	wanderingEquipId	weight	weaponWeightRate	fixPrice	basicPrice	sellValue	correctStrength	correctAgility	correctMagic	correctFaith	physGuardCutRate	magGuardCutRate	fireGuardCutRate	thunGuardCutRate	spEffectBehaviorId0	spEffectBehaviorId1	spEffectBehaviorId2	residentSpEffectId	residentSpEffectId1	residentSpEffectId2	materialSetId	originEquipWep	originEquipWep1	originEquipWep2	originEquipWep3	originEquipWep4	originEquipWep5	originEquipWep6	originEquipWep7	originEquipWep8	originEquipWep9	originEquipWep10	originEquipWep11	originEquipWep12	originEquipWep13	originEquipWep14	originEquipWep15	antiDemonDamageRate	antSaintDamageRate	antWeakA_DamageRate	antWeakB_DamageRate	vagrantItemLotId	vagrantBonusEneDropItemLotId	vagrantItemEneDropItemLotId	equipModelId	iconId	durability	durabilityMax	attackThrowEscape	parryDamageLife	attackBasePhysics	attackBaseMagic	attackBaseFire	attackBaseThunder	attackBaseStamina	saWeaponDamage	saDurability	guardAngle	staminaGuardDef	reinforceTypeId	compTrophySedId	trophySeqId	throwAtkRate	bowDistRate	equipModelCategory	equipModelGender	weaponCategory	wepmotionCategory	guardmotionCategory	atkMaterial	defMaterial	defSfxMaterial	correctType	spAttribute	spAtkcategory	wepmotionOneHandId	wepmotionBothHandId	properStrength	properAgility	properMagic	properFaith	overStrength	attackBaseParry	defenseBaseParry	guardBaseRepel	attackBaseRepel	guardCutCancelRate	guardLevel	slashGuardCutRate	blowGuardCutRate	thrustGuardCutRate	poisonGuardResist	diseaseGuardResist	bloodGuardResist	curseGuardResist	isDurabilityDivergence	rightHandEquipable:1	leftHandEquipable:1	bothHandEquipable:1	arrowSlotEquipable:1	boltSlotEquipable:1	enableGuard:1	enableParry:1	enableMagic:1	enableSorcery:1	enableMiracle:1	enableVowMagic:1	isNormalAttackType:1	isBlowAttackType:1	isSlashAttackType:1	isThrustAttackType:1	isEnhance:1	isLuckCorrect:1	isCustom:1	disableBaseChangeReset:1	disableRepair:1	isDarkHand:1	simpleModelForDlc:1	lanternWep:1	isVersusGhostWep:1	baseChangeCategory:6	isDragonSlayer:1	isDeposit:1	disableMultiDropShare:1	invisibleOnRemo:1	isAttributeWep:1	isEnchantLeftHand:1	isGuestDrop:1	therianthropeGuardResist	PhysAtkMenuDispType	wepmotionHangType	dmypolyId_Slot0RightHang	dmypolyId_Slot0RightFormA	dmypolyId_Slot0RightFormB	dmypolyId_Slot0LeftHang	dmypolyId_Slot0LeftFormA	dmypolyId_Slot0LeftFormB	dmypolyId_Slot1RightHang	dmypolyId_Slot1RightFormA	dmypolyId_Slot1RightFormB	dmypolyId_Slot1LeftHang	dmypolyId_Slot1LeftFormA	dmypolyId_Slot1LeftFormB	dmypolyId_Slot2RightHang	dmypolyId_Slot2RightFormA	dmypolyId_Slot2RightFormB	dmypolyId_Slot2LeftHang	dmypolyId_Slot2LeftFormA	dmypolyId_Slot2LeftFormB	dmypolyId_Slot3RightHang	dmypolyId_Slot3RightFormA	dmypolyId_Slot3RightFormB	dmypolyId_Slot3LeftHang	dmypolyId_Slot3LeftFormA	dmypolyId_Slot3LeftFormB	wepRegainHp	bulletConsumeNum	repositoryCategory
0x0098C0B0	0x000210D0	0x00038140	1000	56208	10090000	8.000	0.000	2040	820	2000	28.000	66.000	59.000	51.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	800	10010700	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1040	1012	180	180	1	10	149	0	0	0	38	15	0	0	30	0	5	-1	0	-1	7	0	12	36	2	0	50	50	0	1	0	3	23	10	11	9	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	30	402	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	64	1	0	 9283 69cd ff0b ff18
0x0098C114	0x0002120C	0x0003814A	1000	56209	10090000	8.000	0.000	2220	880	2000	29.000	68.000	62.000	53.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	900	10010800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1040	1012	180	180	1	10	157	0	0	0	39	15	0	0	30	0	5	-1	0	-1	7	0	12	36	2	0	50	50	0	1	0	3	23	10	11	9	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	30	402	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	67	1	0	 9283 69cd ff0b ff19
0x0098C178	0x00021348	0x00038154	1000	56210	10090000	8.000	0.000	2400	960	2000	30.000	70.000	65.000	55.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	1000	10010900	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1040	1012	180	180	1	10	170	0	0	0	40	15	0	0	30	0	5	7	0	-1	7	0	12	36	2	0	50	50	0	1	0	3	23	10	11	9	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	30	402	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	70	1	0	 9283 69cd ff0b ff11 ff10
0x0098E4A0	0x00021484	0x00038160	1000	56300	10090000	8.000	0.000	600	240	2000	20.000	50.000	35.000	38.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	0	10020000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1040	1012	180	180	1	10	85	0	0	0	30	15	0	0	30	0	5	-1	0	-1	7	0	12	36	2	0	50	50	0	1	0	3	23	10	11	9	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	30	402	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	1	0	 9283 69cd
0x0098E504	0x000215C0	0x00038166	1000	56301	10090000	8.000	0.000	780	320	2000	21.000	52.000	38.000	40.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	100	10020000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1040	1012	180	180	1	10	93	0	0	0	31	15	0	0	30	0	5	-1	0	-1	7	0	12	36	2	0	50	50	0	1	0	3	23	10	11	9	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	30	402	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	43	1	0	 9283 69cd ff0b ff11
0x0098E568	0x000216FC	0x00038170	1000	56302	10090000	8.000	0.000	960	380	2000	22.000	54.000	41.000	41.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	200	10020100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1040	1012	180	180	1	10	101	0	0	0	32	15	0	0	30	0	5	-1	0	-1	7	0	12	36	2	0	50	50	0	1	0	3	23	10	11	9	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	30	402	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	46	1	0	 9283 69cd ff0b ff12
0x0098E5CC	0x00021838	0x0003817A	1000	56303	10090000	8.000	0.000	1140	460	2000	23.000	56.000	44.000	43.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	300	10020200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1040	1012	180	180	1	10	109	0	0	0	33	15	0	0	30	0	5	-1	0	-1	7	0	12	36	2	0	50	50	0	1	0	3	23	10	11	9	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	30	402	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	49	1	0	 9283 69cd ff0b ff13
0x0098E630	0x00021974	0x00038184	1000	56304	10090000	8.000	0.000	1320	520	2000	24.000	58.000	47.000	45.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	400	10020300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1040	1012	180	180	1	10	117	0	0	0	34	15	0	0	30	0	5	-1	0	-1	7	0	12	36	2	0	50	50	0	1	0	3	23	10	11	9	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	30	402	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	52	1	0	 9283 69cd ff0b ff14
0x0098E694	0x00021AB0	0x0003818E	1000	56305	10090000	8.000	0.000	1500	600	2000	25.000	60.000	50.000	46.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	500	10020400	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1040	1012	180	180	1	10	125	0	0	0	35	15	0	0	30	0	5	-1	0	-1	7	0	12	36	2	0	50	50	0	1	0	3	23	10	11	9	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	30	402	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	55	1	0	 9283 69cd ff0b ff15
0x0098E6F8	0x00021BEC	0x00038198	1000	56306	10090000	8.000	0.000	1680	680	2000	26.000	62.000	53.000	48.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	600	10020500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1040	1012	180	180	1	10	133	0	0	0	36	15	0	0	30	0	5	-1	0	-1	7	0	12	36	2	0	50	50	0	1	0	3	23	10	11	9	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	30	402	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	58	1	0	 9283 69cd ff0b ff16
0x0098E75C	0x00021D28	0x000381A2	1000	56307	10090000	8.000	0.000	1860	740	2000	27.000	64.000	56.000	50.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	700	10020600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1040	1012	180	180	1	10	141	0	0	0	37	15	0	0	30	0	5	-1	0	-1	7	0	12	36	2	0	50	50	0	1	0	3	23	10	11	9	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	30	402	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	61	1	0	 9283 69cd ff0b ff17
0x0098E7C0	0x00021E64	0x000381AC	1000	56308	10090000	8.000	0.000	2040	820	2000	28.000	66.000	59.000	51.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	800	10020700	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1040	1012	180	180	1	10	149	0	0	0	38	15	0	0	30	0	5	-1	0	-1	7	0	12	36	2	0	50	50	0	1	0	3	23	10	11	9	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	30	402	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	64	1	0	 9283 69cd ff0b ff18
0x0098E824	0x00021FA0	0x000381B6	1000	56309	10090000	8.000	0.000	2220	880	2000	29.000	68.000	62.000	53.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	900	10020800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1040	1012	180	180	1	10	157	0	0	0	39	15	0	0	30	0	5	-1	0	-1	7	0	12	36	2	0	50	50	0	1	0	3	23	10	11	9	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	30	402	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	67	1	0	 9283 69cd ff0b ff19
0x0098E888	0x000220DC	0x000381C0	1000	56310	10090000	8.000	0.000	2400	960	2000	30.000	70.000	65.000	55.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	1000	10020900	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1040	1012	180	180	1	10	170	0	0	0	40	15	0	0	30	0	5	7	0	-1	7	0	12	36	2	0	50	50	0	1	0	3	23	10	11	9	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	30	402	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	70	1	0	 9283 69cd ff0b ff11 ff10
0x0099F610	0x00022218	0x000381CC	1000	-1	10090000	0.000	0.000	0	0	-1	0.000	0.000	0.000	0.000	0.0	0.0	0.0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	4040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	7	0	12	36	2	0	50	50	0	1	0	3	23	0	0	0	0	99	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	30	402	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	15	 5f98 5f8a 9283 69cd
0x009A1D20	0x00022354	0x000381D6	1010	54100	10190000	5.000	0.000	600	240	10800	10.000	60.000	20.000	38.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	0	10100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1041	1013	150	150	1	10	75	0	0	0	30	15	0	0	30	0	5	-1	0	-1	7	0	12	40	2	0	50	50	0	1	0	0	0	8	12	10	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	10	400	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	1	2	 9283 5263
0x009A1D84	0x00022490	0x000381DC	1010	54101	10190000	5.000	0.000	780	320	10800	11.000	64.000	22.000	41.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	100	10100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1041	1013	150	150	1	10	82	0	0	0	31	15	0	0	30	0	5	-1	0	-1	7	0	12	40	2	0	50	50	0	1	0	0	0	8	12	10	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	10	400	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	44	1	2	 9283 5263 ff0b ff11
0x009A1DE8	0x000225CC	0x000381E6	1010	54102	10190000	5.000	0.000	960	380	10800	12.000	68.000	24.000	44.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	200	10100100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1041	1013	150	150	1	10	89	0	0	0	32	15	0	0	30	0	5	-1	0	-1	7	0	12	40	2	0	50	50	0	1	0	0	0	8	12	10	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	10	400	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	48	1	2	 9283 5263 ff0b ff12
0x009A1E4C	0x00022708	0x000381F0	1010	54103	10190000	5.000	0.000	1140	460	10800	13.000	72.000	26.000	46.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	300	10100200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1041	1013	150	150	1	10	96	0	0	0	33	15	0	0	30	0	5	-1	0	-1	7	0	12	40	2	0	50	50	0	1	0	0	0	8	12	10	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	10	400	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	52	1	2	 9283 5263 ff0b ff13
0x009A1EB0	0x00022844	0x000381FA	1010	54104	10190000	5.000	0.000	1320	520	10800	14.000	76.000	28.000	49.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	400	10100300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1041	1013	150	150	1	10	103	0	0	0	34	15	0	0	30	0	5	-1	0	-1	7	0	12	40	2	0	50	50	0	1	0	0	0	8	12	10	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	10	400	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	56	1	2	 9283 5263 ff0b ff14
0x009A1F14	0x00022980	0x00038204	1010	54105	10190000	5.000	0.000	1500	600	10800	15.000	80.000	30.000	52.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	500	10100400	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1041	1013	150	150	1	10	110	0	0	0	35	15	0	0	30	0	5	-1	0	-1	7	0	12	40	2	0	50	50	0	1	0	0	0	8	12	10	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	10	400	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	1	2	 9283 5263 ff0b ff15
0x009A1F78	0x00022ABC	0x0003820E	1010	54106	10190000	5.000	0.000	1680	680	10800	16.000	84.000	32.000	55.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	600	10100500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1041	1013	150	150	1	10	117	0	0	0	36	15	0	0	30	0	5	-1	0	-1	7	0	12	40	2	0	50	50	0	1	0	0	0	8	12	10	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	10	400	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	64	1	2	 9283 5263 ff0b ff16
0x009A1FDC	0x00022BF8	0x00038218	1010	54107	10190000	5.000	0.000	1860	740	10800	17.000	88.000	34.000	57.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	700	10100600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1041	1013	150	150	1	10	124	0	0	0	37	15	0	0	30	0	5	-1	0	-1	7	0	12	40	2	0	50	50	0	1	0	0	0	8	12	10	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	10	400	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	68	1	2	 9283 5263 ff0b ff17
0x009A2040	0x00022D34	0x00038222	1010	54108	10190000	5.000	0.000	2040	820	10800	18.000	92.000	36.000	60.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	800	10100700	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1041	1013	150	150	1	10	131	0	0	0	38	15	0	0	30	0	5	-1	0	-1	7	0	12	40	2	0	50	50	0	1	0	0	0	8	12	10	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	10	400	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	72	1	2	 9283 5263 ff0b ff18
0x009A20A4	0x00022E70	0x0003822C	1010	54109	10190000	5.000	0.000	2220	880	10800	19.000	96.000	38.000	63.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	900	10100800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1041	1013	150	150	1	10	138	0	0	0	39	15	0	0	30	0	5	-1	0	-1	7	0	12	40	2	0	50	50	0	1	0	0	0	8	12	10	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	10	400	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	76	1	2	 9283 5263 ff0b ff19
0x009A2108	0x00022FAC	0x00038236	1010	54110	10190000	5.000	0.000	2400	960	10800	20.000	100.000	40.000	66.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	1000	10100900	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1041	1013	150	150	1	10	150	0	0	0	40	15	0	0	30	0	5	7	0	-1	7	0	12	40	2	0	50	50	0	1	0	0	0	8	12	10	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	10	400	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	80	1	2	 9283 5263 ff0b ff11 ff10
0x009A4430	0x000230E8	0x00038242	1010	54200	10190000	5.000	0.000	600	240	10800	10.000	60.000	20.000	38.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	0	10110000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1041	1013	150	150	1	10	75	0	0	0	30	15	0	0	30	0	5	-1	0	-1	7	0	12	40	2	0	50	50	0	1	0	0	0	8	12	10	0	99	0	0	10	20	0	1	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	10	400	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	1	2	 9283 5263
