infoStartAddr:	0xEBA68
numEntries:	0x3ED6	16086
title:	GEMEFFECT_PARAM_ST
paramStartAddr:	0x0005E450
entryID   	paramAddr 	infoAddr  	speffectId	categoryId	effectRank	rankMin	rankMax	disposalPrice	gemIconIdOffset	pad0[2]	gemNameIdOffset	speffectId_forAtk
0x0000FFE5	0x00098F8C	0x0013A658	26509	169500	9	0	100	450	2	66	1602	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0039
0x0000FFE6	0x00098FB0	0x0013A686	26510	169500	10	0	100	500	2	66	1602	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0030
0x0000FFE7	0x00098FD4	0x0013A6B6	26511	169500	11	0	100	550	3	67	1603	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0031
0x0000FFE8	0x00098FF8	0x0013A6E6	26512	169500	12	0	100	600	3	67	1603	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0032
0x0000FFE9	0x0009901C	0x0013A716	26513	169500	13	0	100	650	3	67	1603	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0033
0x0000FFEA	0x00099040	0x0013A746	26514	169500	14	0	100	700	4	68	1604	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0034
0x0000FFEB	0x00099064	0x0013A776	26515	169500	15	0	100	750	4	68	1604	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0035
0x0000FFEC	0x00099088	0x0013A7A6	26516	169500	16	0	100	800	4	68	1604	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0036
0x0000FFED	0x000990AC	0x0013A7D6	26517	169500	17	0	100	850	5	69	1605	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0037
0x0000FFEE	0x000990D0	0x0013A806	26518	169500	18	0	100	900	5	69	1605	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0038
0x0000FFEF	0x000990F4	0x0013A836	26519	169500	19	0	100	950	5	69	1605	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0039
0x0000FFF0	0x00099118	0x0013A866	26520	169500	20	0	100	1000	6	70	1606	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0032 0030
0x00010041	0x0009913C	0x0013A896	26601	169600	1	0	100	60	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031
0x00010042	0x00099160	0x0013A8C4	26602	169600	2	0	100	120	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0032
0x00010043	0x00099184	0x0013A8F2	26603	169600	3	0	100	180	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0033
0x00010044	0x000991A8	0x0013A920	26604	169600	4	0	100	240	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0034
0x00010045	0x000991CC	0x0013A94E	26605	169600	5	0	100	300	1	65	1601	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0035
0x00010046	0x000991F0	0x0013A97C	26606	169600	6	0	100	360	1	65	1601	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0036
0x00010047	0x00099214	0x0013A9AA	26607	169600	7	0	100	420	1	65	1601	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0037
0x00010048	0x00099238	0x0013A9D8	26608	169600	8	0	100	480	2	66	1602	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0038
0x00010049	0x0009925C	0x0013AA06	26609	169600	9	0	100	540	2	66	1602	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0039
0x0001004A	0x00099280	0x0013AA34	26610	169600	10	0	100	600	2	66	1602	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0030
0x0001004B	0x000992A4	0x0013AA64	26611	169600	11	0	100	660	3	67	1603	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0031
0x0001004C	0x000992C8	0x0013AA94	26612	169600	12	0	100	720	3	67	1603	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0032
0x0001004D	0x000992EC	0x0013AAC4	26613	169600	13	0	100	780	3	67	1603	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0033
0x0001004E	0x00099310	0x0013AAF4	26614	169600	14	0	100	840	4	68	1604	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0034
0x0001004F	0x00099334	0x0013AB24	26615	169600	15	0	100	900	4	68	1604	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0035
0x00010050	0x00099358	0x0013AB54	26616	169600	16	0	100	960	4	68	1604	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0036
0x00010051	0x0009937C	0x0013AB84	26617	169600	17	0	100	1020	5	69	1605	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0037
0x00010052	0x000993A0	0x0013ABB4	26618	169600	18	0	100	1080	5	69	1605	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0038
0x00010053	0x000993C4	0x0013ABE4	26619	169600	19	0	100	1140	5	69	1605	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0039
0x00010054	0x000993E8	0x0013AC14	26620	169600	20	0	100	1200	6	70	1606	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0032 0030
0x00010235	0x0009940C	0x0013AC44	26101	168100	1	0	100	10	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031
0x00010236	0x00099430	0x0013AC72	26102	168100	2	0	100	20	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0032
0x00010237	0x00099454	0x0013ACA0	26103	168100	3	0	100	30	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0033
0x00010238	0x00099478	0x0013ACCE	26104	168100	4	0	100	40	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0034
0x00010239	0x0009949C	0x0013ACFC	26105	168100	5	0	100	50	1	65	1601	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0035
0x0001023A	0x000994C0	0x0013AD2A	26106	168100	6	0	100	60	1	65	1601	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0036
0x0001023B	0x000994E4	0x0013AD58	26107	168100	7	0	100	70	1	65	1601	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0037
0x0001023C	0x00099508	0x0013AD86	26108	168100	8	0	100	80	2	66	1602	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0038
0x0001023D	0x0009952C	0x0013ADB4	26109	168100	9	0	100	90	2	66	1602	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0039
0x0001023E	0x00099550	0x0013ADE2	26110	168100	10	0	100	100	2	66	1602	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0030
0x0001023F	0x00099574	0x0013AE12	26111	168100	11	0	100	110	3	67	1603	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0031
0x00010240	0x00099598	0x0013AE42	26112	168100	12	0	100	120	3	67	1603	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0032
0x00010241	0x000995BC	0x0013AE72	26113	168100	13	0	100	130	3	67	1603	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0033
0x00010242	0x000995E0	0x0013AEA2	26114	168100	14	0	100	140	4	68	1604	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0034
0x00010243	0x00099604	0x0013AED2	26115	168100	15	0	100	150	4	68	1604	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0035
0x00010244	0x00099628	0x0013AF02	26116	168100	16	0	100	160	4	68	1604	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0036
0x00010245	0x0009964C	0x0013AF32	26117	168100	17	0	100	170	5	69	1605	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0037
0x00010246	0x00099670	0x0013AF62	26118	168100	18	0	100	180	5	69	1605	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0038
0x00010247	0x00099694	0x0013AF92	26119	168100	19	0	100	190	5	69	1605	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0039
0x00010248	0x000996B8	0x0013AFC2	26120	168100	20	0	100	200	6	70	1606	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0032 0030
0x00010299	0x000996DC	0x0013AFF2	26201	168200	1	0	100	20	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031
0x0001029A	0x00099700	0x0013B020	26202	168200	2	0	100	40	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0032
0x0001029B	0x00099724	0x0013B04E	26203	168200	3	0	100	60	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0033
0x0001029C	0x00099748	0x0013B07C	26204	168200	4	0	100	80	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0034
0x0001029D	0x0009976C	0x0013B0AA	26205	168200	5	0	100	100	1	65	1601	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0035
0x0001029E	0x00099790	0x0013B0D8	26206	168200	6	0	100	120	1	65	1601	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0036
0x0001029F	0x000997B4	0x0013B106	26207	168200	7	0	100	140	1	65	1601	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0037
0x000102A0	0x000997D8	0x0013B134	26208	168200	8	0	100	160	2	66	1602	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0038
0x000102A1	0x000997FC	0x0013B162	26209	168200	9	0	100	180	2	66	1602	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0039
0x000102A2	0x00099820	0x0013B190	26210	168200	10	0	100	200	2	66	1602	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0030
0x000102A3	0x00099844	0x0013B1C0	26211	168200	11	0	100	220	3	67	1603	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0031
0x000102A4	0x00099868	0x0013B1F0	26212	168200	12	0	100	240	3	67	1603	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0032
0x000102A5	0x0009988C	0x0013B220	26213	168200	13	0	100	260	3	67	1603	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0033
0x000102A6	0x000998B0	0x0013B250	26214	168200	14	0	100	280	4	68	1604	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0034
0x000102A7	0x000998D4	0x0013B280	26215	168200	15	0	100	300	4	68	1604	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0035
0x000102A8	0x000998F8	0x0013B2B0	26216	168200	16	0	100	320	4	68	1604	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0036
0x000102A9	0x0009991C	0x0013B2E0	26217	168200	17	0	100	340	5	69	1605	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0037
0x000102AA	0x00099940	0x0013B310	26218	168200	18	0	100	360	5	69	1605	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0038
0x000102AB	0x00099964	0x0013B340	26219	168200	19	0	100	380	5	69	1605	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0039
0x000102AC	0x00099988	0x0013B370	26220	168200	20	0	100	400	6	70	1606	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0032 0030
0x000102FD	0x000999AC	0x0013B3A0	26301	168300	1	0	100	30	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031
0x000102FE	0x000999D0	0x0013B3CE	26302	168300	2	0	100	60	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0032
0x000102FF	0x000999F4	0x0013B3FC	26303	168300	3	0	100	90	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0033
0x00010300	0x00099A18	0x0013B42A	26304	168300	4	0	100	120	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0034
0x00010301	0x00099A3C	0x0013B458	26305	168300	5	0	100	150	1	65	1601	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0035
0x00010302	0x00099A60	0x0013B486	26306	168300	6	0	100	180	1	65	1601	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0036
0x00010303	0x00099A84	0x0013B4B4	26307	168300	7	0	100	210	1	65	1601	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0037
0x00010304	0x00099AA8	0x0013B4E2	26308	168300	8	0	100	240	2	66	1602	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0038
0x00010305	0x00099ACC	0x0013B510	26309	168300	9	0	100	270	2	66	1602	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0039
0x00010306	0x00099AF0	0x0013B53E	26310	168300	10	0	100	300	2	66	1602	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0030
0x00010307	0x00099B14	0x0013B56E	26311	168300	11	0	100	330	3	67	1603	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0031
0x00010308	0x00099B38	0x0013B59E	26312	168300	12	0	100	360	3	67	1603	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0032
0x00010309	0x00099B5C	0x0013B5CE	26313	168300	13	0	100	390	3	67	1603	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0033
0x0001030A	0x00099B80	0x0013B5FE	26314	168300	14	0	100	420	4	68	1604	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0034
0x0001030B	0x00099BA4	0x0013B62E	26315	168300	15	0	100	450	4	68	1604	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0035
0x0001030C	0x00099BC8	0x0013B65E	26316	168300	16	0	100	480	4	68	1604	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0036
0x0001030D	0x00099BEC	0x0013B68E	26317	168300	17	0	100	510	5	69	1605	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0037
0x0001030E	0x00099C10	0x0013B6BE	26318	168300	18	0	100	540	5	69	1605	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0038
0x0001030F	0x00099C34	0x0013B6EE	26319	168300	19	0	100	570	5	69	1605	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0039
0x00010310	0x00099C58	0x0013B71E	26320	168300	20	0	100	600	6	70	1606	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0032 0030
0x00010361	0x00099C7C	0x0013B74E	26401	168400	1	0	100	40	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031
0x00010362	0x00099CA0	0x0013B77C	26402	168400	2	0	100	80	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0032
0x00010363	0x00099CC4	0x0013B7AA	26403	168400	3	0	100	120	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0033
0x00010364	0x00099CE8	0x0013B7D8	26404	168400	4	0	100	160	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0034
0x00010365	0x00099D0C	0x0013B806	26405	168400	5	0	100	200	1	65	1601	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0035
0x00010366	0x00099D30	0x0013B834	26406	168400	6	0	100	240	1	65	1601	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0036
0x00010367	0x00099D54	0x0013B862	26407	168400	7	0	100	280	1	65	1601	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0037
0x00010368	0x00099D78	0x0013B890	26408	168400	8	0	100	320	2	66	1602	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0038
0x00010369	0x00099D9C	0x0013B8BE	26409	168400	9	0	100	360	2	66	1602	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0039
0x0001036A	0x00099DC0	0x0013B8EC	26410	168400	10	0	100	400	2	66	1602	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0030
0x0001036B	0x00099DE4	0x0013B91C	26411	168400	11	0	100	440	3	67	1603	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0031
0x0001036C	0x00099E08	0x0013B94C	26412	168400	12	0	100	480	3	67	1603	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0032
0x0001036D	0x00099E2C	0x0013B97C	26413	168400	13	0	100	520	3	67	1603	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0033
0x0001036E	0x00099E50	0x0013B9AC	26414	168400	14	0	100	560	4	68	1604	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0034
0x0001036F	0x00099E74	0x0013B9DC	26415	168400	15	0	100	600	4	68	1604	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0035
0x00010370	0x00099E98	0x0013BA0C	26416	168400	16	0	100	640	4	68	1604	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0036
0x00010371	0x00099EBC	0x0013BA3C	26417	168400	17	0	100	680	5	69	1605	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0037
0x00010372	0x00099EE0	0x0013BA6C	26418	168400	18	0	100	720	5	69	1605	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0038
0x00010373	0x00099F04	0x0013BA9C	26419	168400	19	0	100	760	5	69	1605	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0039
0x00010374	0x00099F28	0x0013BACC	26420	168400	20	0	100	800	6	70	1606	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0032 0030
0x000103C5	0x00099F4C	0x0013BAFC	26501	168500	1	0	100	50	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031
0x000103C6	0x00099F70	0x0013BB2A	26502	168500	2	0	100	100	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0032
0x000103C7	0x00099F94	0x0013BB58	26503	168500	3	0	100	150	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0033
0x000103C8	0x00099FB8	0x0013BB86	26504	168500	4	0	100	200	0	64	1600	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0034
0x000103C9	0x00099FDC	0x0013BBB4	26505	168500	5	0	100	250	1	65	1601	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0035
0x000103CA	0x0009A000	0x0013BBE2	26506	168500	6	0	100	300	1	65	1601	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0036
0x000103CB	0x0009A024	0x0013BC10	26507	168500	7	0	100	350	1	65	1601	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0037
0x000103CC	0x0009A048	0x0013BC3E	26508	168500	8	0	100	400	2	66	1602	-1	 653b 6483 529b 3010 7269 7406 3011 500d 7387 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0038
