infoStartAddr:	0x36C60
numEntries:	0x518	1304
title:	NPC_THINK_PARAM_ST
paramStartAddr:	0x00007A80
entryID   	paramAddr 	infoAddr  	logicId	battleGoalID	nearDist	midDist	farDist	outDist	BackHomeLife_OnHitEneWal	goalID_ToCaution	idAttackCannotMove	goalID_ToFind	callHelp_ActionAnimId	callHelp_CallActionId	eye_dist	ear_dist	ear_soundcut_dist	nose_dist	maxBackhomeDist	backhomeDist	backhomeBattleDist	nonBattleActLife	BackHome_LookTargetTime	BackHome_LookTargetDist	SightTargetForgetTime	SoundTargetForgetTime	BattleStartDist	callHelp_MyPeerId	callHelp_CallPeerId	targetSys_DmgEffectRate	TeamAttackEffectivity	eye_angX	eye_angY	ear_angX	ear_angY	callHelp_CallValidMinDistTarget	callHelp_CallValidRange	callHelp_ForgetTimeByArrival	callHelp_MinWaitTime	callHelp_MaxWaitTime	goalAction_ToCaution	goalAction_ToFind	callHelp_ReplyBehaviorType	disablePathMove	skipArrivalVisibleCheck	thinkAttr_doAdmirer	enableNaviFlg_Edge:1	enableNaviFlg_LargeSpace:1	enableNaviFlg_Ladder:1	enableNaviFlg_Hole:1	enableNaviFlg_Door:1	enableNaviFlg_InSideWall:1	enableNaviFlg_Edge_Ordinary:1	enableNaviFlg_reserve0:1	enableNaviFlg_reserve1[3]	eyeDist_forDark	battleStartDist_forDark	eyeDist_forPitchDark	battleStartDist_forPitchDark	platoonReplyTime	platoonReplyAddRandomTime	eye_BackOffsetDist	eye_BeginDist	target_ArriveDist	point_ArriveDist	changeStateAction_ToFind	changeStateAction_ToCaution	changeStateAction_ToBattle	goalAction_ToDisappear	disableLocalSteering	actTypeOnFailedPath	interestCategory	goalAction_ToInterest	goalID_ToInterest	changeStateAction_ToInterest	changeStateAction_ToNormal	pad[6]
0x0003383E	0x0001F77C	0x0003C480	10000	211000	1.000000	2.000000	3.000000	4.000000	5.000000	0	3000	0	-1	0	4	10	0	0	75	50	6	5	10	20	150	10	2	0	0	100	100	45	40	90	180	0	0	20	0	0	1	1	1	0	0	0	1	1	1	1	1	0	1	0		3	2	5	2	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 0053 0050 0020 0020 8718 86db 306e 30af 30c8 30a5 30eb 30d5 ff08 5c02 5b88 ff09
0x00033861	0x0001F810	0x0003C4A2	10000	211000	2.000000	5.000000	10.000000	20.000000	5.000000	211000	3000	0	-1	0	15	0	0	0	75	50	6	5	10	20	900	1	20	0	0	100	100	70	80	90	180	0	0	20	0	0	4	0	1	0	0	0	1	1	1	1	1	0	1	0		12	12	8	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	0	0	2	100	3	0	0	0	0	 8056 5802 8857 005f 0042 0020 0020 8718 86db 306e 30af 30c8 30a5 30eb 30d5
0x00033888	0x0001F8A4	0x0003C4C2	10000	211000	2.000000	5.000000	10.000000	20.000000	5.000000	0	3000	0	-1	0	9	10	0	0	75	50	3	5	10	20	900	1	20	0	0	100	100	70	80	90	180	0	0	20	0	0	2	1	1	0	0	0	1	1	1	1	1	0	1	0		7	12	5	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 8718 86db 306e 30af 30c8 30a5 30eb 30d5 3000 30c0 30f3 30b8 30e7 30f3 7528
0x00033C20	0x0001F938	0x0003C4E2	10000	212000	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	75	75	90	180	0	0	20	0	0	1	2	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 751f 8d04 8857 3000 95c7 306e 65c5 56e3 3000 5263
0x00033C2A	0x0001F9CC	0x0003C4F8	10000	212010	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	75	75	90	180	0	0	20	0	0	1	2	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 751f 8d04 8857 3000 95c7 306e 65c5 56e3 3000 5263 30fb 874b 71ed
0x00033C34	0x0001FA60	0x0003C514	10000	212020	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	75	75	90	180	0	0	20	0	0	1	2	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 751f 8d04 8857 3000 95c7 306e 65c5 56e3 3000 30aa 30fc 30d6 30fb 939a
0x00033C3E	0x0001FAF4	0x0003C532	10000	212030	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	20	10	0	0	75	50	6	5	10	20	150	150	20	0	0	100	25	75	75	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 751f 8d04 8857 3000 95c7 306e 65c5 56e3 3000 9283
0x00033C70	0x0001FB88	0x0003C548	10000	212000	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	12	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	75	75	90	180	0	0	20	0	0	1	2	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	2	0	0	0	0	 95c7 306e 65c5 56e3 3000 5263 3000 30c0 30f3 30b8 30e7 30f3 7528
0x00033C71	0x0001FC1C	0x0003C564	10000	212010	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	12	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	75	75	90	180	0	0	20	0	0	1	2	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	2	0	0	0	0	 95c7 306e 65c5 56e3 3000 5263 30fb 874b 71ed 3000 30c0 30f3 30b8 30e7 30f3 7528
0x00033C72	0x0001FCB0	0x0003C586	10000	212020	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	12	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	75	75	90	180	0	0	20	0	0	1	2	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	2	0	0	0	0	 95c7 306e 65c5 56e3 3000 30aa 30fc 30d6 30fb 939a 3000 30c0 30f3 30b8 30e7 30f3 7528
0x00033C73	0x0001FD44	0x0003C5AA	10000	212030	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	12	10	0	0	75	50	6	5	10	20	150	150	20	0	0	100	25	75	75	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	1	0	0	0	0	 95c7 306e 65c5 56e3 3000 9283 3000 30c0 30f3 30b8 30e7 30f3 7528
0x00033E78	0x0001FDD8	0x0003C5C6	10000	212000	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	75	75	90	180	0	0	20	0	0	1	2	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 30c8 30e9 30c3 30d7 30ed 30fc 30c9 3000 95c7 306e 65c5 56e3 3000 5263
0x00033E82	0x0001FE6C	0x0003C5E4	10000	212010	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	75	75	90	180	0	0	20	0	0	1	2	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 30c8 30e9 30c3 30d7 30ed 30fc 30c9 3000 95c7 306e 65c5 56e3 3000 5263 30fb 874b 71ed
0x00033E8C	0x0001FF00	0x0003C608	10000	212020	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	20	10	0	0	75	50	6	5	10	20	150	150	20	0	0	100	25	75	75	90	180	0	0	20	0	0	1	2	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 30c8 30e9 30c3 30d7 30ed 30fc 30c9 3000 95c7 306e 65c5 56e3 3000 30aa 30fc 30d6 30fb 939a
0x00033E96	0x0001FF94	0x0003C62E	10000	212030	1.500000	3.500000	10.000000	20.000000	5.000000	0	3000	0	-1	0	20	10	0	0	75	50	6	5	10	20	150	150	20	0	0	100	25	75	75	90	180	0	0	20	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 30c8 30e9 30c3 30d7 30ed 30fc 30c9 3000 95c7 306e 65c5 56e3 3000 9283
0x00033EDC	0x00020028	0x0003C64C	10000	212050	1.500000	3.500000	10.000000	100.000000	5.000000	0	3000	0	-1	0	100	1500	0	100	75	50	6	5	10	20	150	150	40	0	0	100	25	75	100	90	180	0	0	20	0	0	1	2	1	0	0	1	1	1	1	0	1	0	1	0		10	20	7	20	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	2	0	0	0	0	 68ee 30dc 30b9 3000 95c7 306e 65c5 56e3 3000 5263 0041
0x00033EE6	0x000200BC	0x0003C664	10000	212060	1.500000	3.500000	10.000000	100.000000	5.000000	0	3000	0	-1	0	100	1500	0	100	75	50	6	5	10	20	150	150	40	0	0	100	25	75	100	90	180	0	0	20	0	0	1	2	1	0	0	1	1	1	1	0	1	0	1	0		10	20	7	20	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	2	0	0	0	0	 68ee 30dc 30b9 3000 95c7 306e 65c5 56e3 3000 5263 0042
0x00033EF0	0x00020150	0x0003C67C	10000	212070	1.500000	3.500000	10.000000	100.000000	5.000000	0	3000	0	-1	0	100	1500	0	100	75	50	6	5	10	20	150	150	40	0	0	100	25	75	100	90	180	0	0	20	0	0	1	2	1	0	0	1	1	1	1	0	1	0	1	0		10	20	7	20	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	2	0	0	0	0	 68ee 30dc 30b9 3000 95c7 306e 65c5 56e3 3000 5263 30fb 874b 71ed
0x00034008	0x000201E4	0x0003C698	10000	213000	2.000000	4.000000	10.000000	20.000000	5.000000	0	3000	0	0	0	12	10	0	0	60	40	6	5	10	20	150	150	40	0	0	100	50	70	30	90	180	0	0	0	0	0	1	3	0	0	0	1	1	1	0	0	0	0	1	0		15	24	10	10	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	101	3	0	0	0	0	 8840 8210 3081
0x00034012	0x00020278	0x0003C6A0	10000	213000	2.000000	4.000000	10.000000	20.000000	5.000000	0	3000	0	0	0	12	10	0	0	60	40	6	5	10	20	150	150	40	0	0	100	50	70	30	90	180	0	0	0	0	0	1	3	0	0	0	1	1	1	0	0	0	0	1	0		15	24	10	10	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	101	3	0	0	0	0	 8840 8210 3081 3000 5927 30b8 30e3 30f3 30d7 7981 6b62
0x0003401C	0x0002030C	0x0003C6B8	10000	213000	2.000000	4.000000	10.000000	20.000000	5.000000	0	3000	0	0	0	12	10	0	0	60	40	6	5	10	20	150	150	40	0	0	100	50	70	30	90	180	0	0	0	0	0	1	3	0	0	0	1	1	1	0	0	0	0	1	0		15	24	10	10	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	101	3	0	0	0	0	 8840 8210 3081 3000 5168 3066 306e 30b8 30e3 30f3 30d7 7981 6b62
0x00034026	0x000203A0	0x0003C6D4	10000	213030	2.000000	4.000000	10.000000	20.000000	5.000000	0	3000	0	0	0	12	10	0	0	60	40	6	5	10	20	150	150	40	0	0	100	50	70	30	90	180	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0		15	24	10	10	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	0	0	2	101	0	0	0	0	0	 8840 8210 3081 ff08 8840 888b 7279 5927 ff09
0x000341FC	0x00020434	0x0003C6E8	10000	213000	2.000000	4.000000	10.000000	20.000000	5.000000	0	3000	0	0	0	15	10	0	0	60	40	6	5	10	20	150	150	40	0	0	100	30	70	30	90	180	0	0	0	0	0	1	3	0	0	0	1	1	1	0	0	0	0	1	0		10	24	7	10	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 53e4 57ce 3000 8840 8210 3081
0x00034206	0x000204C8	0x0003C6F6	10000	213000	2.000000	4.000000	10.000000	20.000000	5.000000	0	3000	0	0	0	15	10	0	0	60	40	6	5	10	20	150	150	40	0	0	100	30	70	30	90	180	0	0	0	0	0	1	3	0	0	0	1	1	1	0	0	0	0	1	0		10	24	7	10	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 53e4 57ce 3000 8840 8210 3081 3000 5927 30b8 30e3 30f3 30d7 7981 6b62
0x00034210	0x0002055C	0x0003C714	10000	213000	2.000000	4.000000	10.000000	20.000000	5.000000	0	3000	0	0	0	15	10	0	0	60	40	6	5	10	20	150	150	40	0	0	100	30	70	30	90	180	0	0	0	0	0	1	3	0	0	0	1	1	1	0	0	0	0	1	0		10	24	7	10	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 53e4 57ce 3000 8840 8210 3081 3000 5168 3066 306e 30b8 30e3 30f3 30d7 7981 6b62
0x0003421A	0x000205F0	0x0003C736	10000	213030	2.000000	4.000000	10.000000	20.000000	5.000000	0	3000	0	0	0	15	10	0	0	60	40	6	5	10	20	900	150	40	0	0	100	0	70	30	90	180	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0		10	24	7	10	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	0	0	2	100	3	0	0	0	0	 53e4 57ce 3000 8840 8210 3081 ff08 8840 888b 7279 5927 ff09
0x000347D8	0x00020684	0x0003C750	215000	215000	2.000000	4.000000	10.000000	15.000000	0.000000	0	3000	0	0	0	7	10	0	0	30	20	6	5	10	20	150	150	10	0	0	100	0	40	40	90	180	0	0	0	0	0	2	2	0	0	0	0	1	1	0	0	1	0	1	0		7	10	7	10	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	3	0	0	0	0	 0053 0050 3000 53e4 57ce 306e 60aa 970a ff08 30ca 30a4 30d5 ff09
0x000347D9	0x00020718	0x0003C76C	215000	215000	2.000000	4.000000	10.000000	15.000000	0.000000	0	3000	0	0	0	15	10	0	0	30	20	6	5	10	20	150	150	10	0	0	100	0	70	60	90	180	0	0	0	0	0	3	3	0	0	0	0	1	1	0	0	1	0	1	0		5	10	5	10	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	3	0	0	0	0	 0053 0050 3000 53e4 57ce 306e 60aa 970a ff08 30ca 30a4 30d5 ff09 005f 0050 0043 306b 5439 304d 77e2 7279 6b8a 52b9 679c 3042 3063 305f 6642
0x000347E2	0x000207AC	0x0003C7A6	215000	215010	2.000000	4.000000	10.000000	15.000000	0.000000	0	3000	0	0	0	7	10	0	0	30	20	6	5	10	20	150	150	10	0	0	100	0	40	40	90	180	0	0	0	0	0	2	2	0	0	0	0	1	1	0	0	1	0	1	0		7	10	7	10	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	3	0	0	0	0	 0053 0050 3000 53e4 57ce 306e 60aa 970a ff08 751f 9996 ff09
0x000347E3	0x00020840	0x0003C7C0	215000	215010	2.000000	4.000000	10.000000	15.000000	0.000000	0	3000	0	0	0	15	10	0	0	30	20	6	5	10	20	150	150	10	0	0	100	0	70	60	90	180	0	0	0	0	0	3	3	0	0	0	0	1	1	0	0	1	0	1	0		5	10	5	10	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	3	0	0	0	0	 0053 0050 3000 53e4 57ce 306e 60aa 970a ff08 751f 9996 ff09 005f 0050 0043 306b 5439 304d 77e2 7279 6b8a 52b9 679c 3042 3063 305f 6642
0x00034BC0	0x000208D4	0x0003C7F8	10000	216000	2.000000	4.000000	10.000000	100.000000	5.000000	0	3000	0	0	0	30	10	0	0	100	80	6	5	10	20	150	150	20	0	0	100	0	70	80	90	180	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0		10	12	10	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	3	0	0	0	0	 0053 0050 3000 6ec5 3073 306e 708e 306e 7737 5c5e
0x00034BC1	0x00020968	0x0003C80E	10000	216000	2.000000	4.000000	10.000000	100.000000	5.000000	0	3000	0	0	0	30	10	0	0	100	80	6	5	10	20	150	150	20	0	0	100	0	70	80	90	180	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0		15	12	10	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	3	0	0	0	0	 0053 0050 3000 6ec5 3073 306e 708e 306e 7737 5c5e ff08 5e3d 5b50 306a 3057 ff09
0x00034C10	0x000209FC	0x0003C830	10000	216000	2.000000	4.000000	10.000000	20.000000	5.000000	0	3000	0	0	0	12	10	0	0	100	80	6	5	10	20	150	150	20	0	0	100	0	70	80	90	180	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0		10	12	6	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	2	0	0	0	0	 6ec5 3073 306e 708e 306e 7737 5c5e 3000 30c0 30f3 30b8 30e7 30f3 7528
0x00034C11	0x00020A90	0x0003C84E	10000	216000	2.000000	4.000000	10.000000	20.000000	5.000000	0	3000	0	0	0	12	10	0	0	100	80	6	5	10	20	150	150	20	0	0	100	0	70	80	90	180	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0		10	12	6	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	2	0	0	0	0	 6ec5 3073 306e 708e 306e 7737 5c5e ff08 5e3d 5b50 306a 3057 ff09 3000 30c0 30f3 30b8 30e7 30f3 7528
0x00034C1A	0x00020B24	0x0003C878	10000	216000	2.000000	4.000000	10.000000	100.000000	5.000000	0	3000	0	0	0	30	10	0	100	9999	9999	9999	5	10	20	150	150	100	0	0	100	0	70	80	90	180	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0		15	12	10	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	0	100	2	0	0	0	0	 6ec5 3073 306e 708e 306e 7737 5c5e 3010 0042 004f 0053 0053 3011 3000 30c0 30f3 30b8 30e7 30f3 7528
0x00034C1B	0x00020BB8	0x0003C8A2	10000	216000	2.000000	4.000000	10.000000	100.000000	5.000000	0	3000	0	0	0	30	10	0	100	9999	9999	9999	5	10	20	150	150	100	0	0	100	0	70	80	90	180	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0		15	12	10	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	0	100	2	0	0	0	0	 6ec5 3073 306e 708e 306e 7737 5c5e ff08 5e3d 5b50 306a 3057 ff09 3010 0042 004f 0053 0053 3011 3000 30c0 30f3 30b8 30e7 30f3 7528
0x00034C74	0x00020C4C	0x0003C8D8	10000	216000	2.000000	4.000000	10.000000	20.000000	5.000000	0	3000	0	0	0	12	10	0	0	100	80	6	5	10	20	150	150	20	0	0	100	0	70	80	90	180	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0		10	12	6	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	2	0	0	0	0	 6ec5 3073 306e 708e 306e 7737 5c5e 3000 30c0 30f3 30b8 30e7 30f3 7528
0x00034FA8	0x00020CE0	0x0003C8F6	10000	217000	2.000000	4.000000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	20	80	90	180	0	0	20	0	0	1	2	1	0	0	0	1	1	0	0	0	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 68ee 3000 86c7 6cbc 304b 3089 306e 4f7f 8005 0028 982d 86c7 8868 793a 6e08 307f 0029
0x00034FA9	0x00020D74	0x0003C91A	10000	217000	2.000000	4.000000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	20	80	90	180	0	0	20	0	0	1	2	1	0	0	0	1	1	0	0	1	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 68ee 3000 86c7 6cbc 304b 3089 306e 4f7f 8005 0028 982d 86c7 672a 8868 793a 0029
0x00034FAA	0x00020E08	0x0003C93C	10000	217000	2.000000	4.000000	10.000000	20.000000	5.000000	0	3000	0	-1	0	15	10	0	0	75	50	6	5	10	20	150	150	17	0	0	100	25	20	80	90	180	0	0	20	0	0	1	2	1	0	0	0	1	1	0	0	0	0	1	0		10	10	7	6	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	1	0	2	100	3	0	0	0	0	 68ee 3000 86c7 6cbc 304b 3089 306e 4f7f 8005 0028 982d 86c7 8868 793a 6e08 307f 0029
0x00035390	0x00020E9C	0x0003C960	10000	218000	2.000000	4.000000	10.000000	100.000000	5.000000	0	3000	0	0	0	30	10	0	0	100	80	6	5	10	20	150	150	24	0	0	100	100	30	75	90	180	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0		15	12	10	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	3	0	0	0	0	 751f 8d04 3000 9280 306e 7363 306e 7737 5c5e
0x0003539A	0x00020F30	0x0003C974	10000	218010	2.000000	4.000000	10.000000	100.000000	5.000000	0	3000	0	0	0	30	10	0	0	100	80	6	5	10	20	150	150	24	0	0	100	100	30	75	90	180	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0		15	12	10	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	3	0	0	0	0	 751f 8d04 3000 9280 306e 7363 306e 7737 5c5e ff08 5bc4 751f 866b ff09
0x000353A4	0x00020FC4	0x0003C992	10000	218000	2.000000	4.000000	10.000000	100.000000	5.000000	0	3000	0	0	0	30	10	0	0	100	80	6	5	10	20	150	150	24	0	0	100	100	30	75	90	180	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0		15	12	10	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	3	0	0	0	0	 751f 8d04 3000 9280 306e 7363 306e 7737 5c5e ff08 0034 811a ff09
0x000353AE	0x00021058	0x0003C9AE	10000	218010	2.000000	4.000000	10.000000	100.000000	5.000000	0	3000	0	0	0	30	10	0	0	100	80	6	5	10	20	150	150	24	0	0	100	100	30	75	90	180	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0		15	12	10	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	100	3	0	0	0	0	 751f 8d04 3000 9280 306e 7363 306e 7737 5c5e ff08 0034 811a ff09 ff08 5bc4 751f 866b ff09
0x000353E0	0x000210EC	0x0003C9D4	10000	218000	2.000000	4.000000	10.000000	100.000000	5.000000	0	3000	0	0	0	12	10	0	0	100	80	6	5	10	20	150	150	24	0	0	100	100	30	75	90	180	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0		15	12	10	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	101	2	0	0	0	0	 9280 306e 7363 306e 7737 5c5e 3000 30c0 30f3 30b8 30e7 30f3 7528
0x000353E1	0x00021180	0x0003C9F0	10000	218010	2.000000	4.000000	10.000000	100.000000	5.000000	0	3000	0	0	0	12	10	0	0	100	80	6	5	10	20	150	150	24	0	0	100	100	30	75	90	180	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0		15	12	10	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	101	2	0	0	0	0	 751f 8d04 3000 9280 306e 7363 306e 7737 5c5e ff08 5bc4 751f 866b ff09
0x000353E2	0x00021214	0x0003CA0E	10000	218000	2.000000	4.000000	10.000000	100.000000	5.000000	0	3000	0	0	0	12	10	0	0	100	80	6	5	10	20	150	150	24	0	0	100	100	30	75	90	180	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0		15	12	10	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	101	2	0	0	0	0	 751f 8d04 3000 9280 306e 7363 306e 7737 5c5e ff08 0034 811a ff09
0x000353E3	0x000212A8	0x0003CA2A	10000	218010	2.000000	4.000000	10.000000	100.000000	5.000000	0	3000	0	0	0	12	10	0	0	100	80	6	5	10	20	150	150	24	0	0	100	100	30	75	90	180	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0		15	12	10	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	101	2	0	0	0	0	 751f 8d04 3000 9280 306e 7363 306e 7737 5c5e ff08 0034 811a ff09 ff08 5bc4 751f 866b ff09
0x000353E5	0x0002133C	0x0003CA50	10000	218000	2.000000	4.000000	10.000000	30.000000	5.000000	0	3000	0	0	0	5	5	4	0	100	80	6	5	10	20	150	150	24	0	0	100	25	30	75	60	180	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0		3	12	1	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	2	101	2	0	0	0	0	 9280 306e 7363 306e 7737 5c5e 3000 7279 6b8a 5f85 6a5f 6642 3000 30c0 30f3 30b8 30e7 30f3 7528
0x000353EA	0x000213D0	0x0003CA78	10000	218000	2.000000	4.000000	10.000000	100.000000	5.000000	0	3000	0	0	0	30	10	0	100	9999	9999	9999	5	10	20	150	150	100	0	0	100	0	70	75	90	180	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0		15	12	10	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	0	100	2	0	0	0	0	 9280 306e 7363 306e 7737 5c5e 3010 0042 004f 0053 0053 3011 3000 30c0 30f3 30b8 30e7 30f3 7528
0x000353EB	0x00021464	0x0003CAA0	10000	218010	2.000000	4.000000	10.000000	100.000000	5.000000	0	3000	0	0	0	30	10	0	100	9999	9999	9999	5	10	20	150	150	100	0	0	100	0	70	75	90	180	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0		15	12	10	8	0.000000	0.000000	3	3	1.000000	1.000000	0	0	0	2	0	0	100	2	0	0	0	0	 9280 306e 7363 306e 7737 5c5e ff08 5bc4 751f 866b ff09 3010 0042 004f 0053 0053 3011 3000 30c0 30f3 30b8 30e7 30f3 7528
