infoStartAddr:	0x5C908
numEntries:	0x492	1170
title:	CHARACTER_INIT_PARAM
paramStartAddr:	0x00006DF0
entryID   	paramAddr 	infoAddr  	baseRec_mp	baseRec_sp	red_Falldam	soul	equip_Wep_Right	equip_Subwep_Right	equip_Wep_Left	equip_Subwep_Left	equip_Helm	equip_Armer	equip_Gaunt	equip_Leg	equip_Arrow	equip_Bolt	equip_SubArrow	equip_SubBolt	equip_Accessory01	equip_Accessory02	equip_Accessory03	equip_Accessory04	equip_Accessory05	equip_Skill_01	equip_Skill_02	equip_Skill_03	equip_Spell_01	equip_Spell_02	equip_Spell_03	equip_Spell_04	equip_Spell_05	equip_Spell_06	equip_Spell_07	item_01	item_02	item_03	item_04	item_05	item_06	item_07	item_08	item_09	item_10	npcPlayerFaceGenId	npcPlayerThinkId	baseHp	baseMp	baseSp	arrowNum	boltNum	subArrowNum	subBoltNum	QWC_sb	QWC_mw	QWC_cd	soulLv	baseVit	baseWil	baseEnd	baseStr	baseDex	baseMag	baseFai	baseLuc	baseHeroPoint	baseDurability	itemNum_01	itemNum_02	itemNum_03	itemNum_04	itemNum_05	itemNum_06	itemNum_07	itemNum_08	itemNum_09	itemNum_10	bodyScaleHead	bodyScaleBreast	bodyScaleAbdomen	bodyScaleArm	bodyScaleLeg	gestureId0	gestureId1	gestureId2	gestureId3	gestureId4	gestureId5	gestureId6	npcPlayerType	npcPlayerDrawType	npcPlayerSex	vowType:4	pad:4	voiceType	pad0[1]	equip_Wep_Right_GenId	equip_Subwep_Right_GenId	equip_Wep_Left_GenId	equip_Subwep_Left_GenId	equip_Helm_GenId	equip_Armer_GenId	equip_Gaunt_GenId	equip_Leg_GenId	equip_Wep_Body_GenId	secondaryItem_01	secondaryItem_02	secondaryItem_03	secondaryItem_04	secondaryItem_05	secondaryItem_06	secondaryItemNum_01	secondaryItemNum_02	secondaryItemNum_03	secondaryItemNum_04	secondaryItemNum_05	secondaryItemNum_06	pad1[2]
0x00002537	0x0002AC28	0x000623EE	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	100	49	18	0	10	27	50	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	168	7001000	2001000	6001000	6101000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 9577 9283 ff08 5de5 623f 30fb 6559 4f1a ff09 ff1a 006c 0076 002e 0031 0030 0030 ff1a 0020 0032 5468 76ee 002d 901a 5e38
0x00002538	0x0002AD54	0x00062432	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	100	49	18	0	10	27	50	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	168	7001000	2001000	14001000	14101000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 77ed 9283 ff08 5de5 623f 30fb 30f4 30a1 30f3 30d7 ff09 ff1a 006c 0076 002e 0031 0030 0030 ff1a 0020 0032 5468 76ee 002d 901a 5e38
0x00002539	0x0002AE80	0x0006247A	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	100	49	18	0	10	27	50	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	168	7001000	2001000	14001000	14201000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 77ed 9283 ff08 5de5 623f 30fb 6559 4f1a ff09 ff1a 006c 0076 002e 0031 0030 0030 ff1a 0020 0032 5468 76ee 002d 901a 5e38
0x0000253A	0x0002AFAC	0x000624BE	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	100	48	19	0	50	15	22	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	168	7001000	5001000	15001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 5927 7832 ff1a 006c 0076 002e 0031 0030 0030 ff1a 0020 0032 5468 76ee 002d 901a 5e38
0x0000253B	0x0002B0D8	0x000624F4	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	100	49	20	0	50	24	6	13	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	168	7001000	4001000	18101000	18001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 5674 9727 5668 ff08 4f4e 795e 79d8 ff09 ff1a 006c 0076 002e 0031 0030 0030 ff1a 0020 0032 5468 76ee 002d 901a 5e38
0x0000253C	0x0002B204	0x00062536	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	100	50	19	0	27	10	6	50	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	168	7001000	4001000	18101000	18001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 5674 9727 5668 ff08 9ad8 795e 79d8 ff09 ff1a 006c 0076 002e 0031 0030 0030 ff1a 0020 0032 5468 76ee 002d 901a 5e38
0x0000253D	0x0002B330	0x00062578	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	100	50	19	0	27	10	6	50	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	168	7001000	7101000	20001000	20100000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 677e 660e ff08 7363 30fb 666e 901a ff09 ff1a 006c 0076 002e 0031 0030 0030 ff1a 0020 0032 5468 76ee 002d 901a 5e38
0x0000253E	0x0002B45C	0x000625BA	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	55	25	0	50	40	24	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	168	7001000	7101000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 30ce 30b3 30ca 30bf ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x0000253F	0x0002B588	0x000625F4	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	55	25	0	40	50	24	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	72	7101000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 30ce 30b3 69cd ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x00002540	0x0002B6B4	0x0006262C	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	55	25	0	50	40	24	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	40	5001000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 65a7 7aff ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x00002541	0x0002B7E0	0x00062662	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	65	25	0	30	50	24	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	104	22001000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 6756 97ad ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x00002542	0x0002B90C	0x00062698	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2060	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	52	23	0	40	50	22	15	0	1	0	20	20	20	20	20	20	20	1	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	200	5101000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 5263 938c ff08 4f4e 795e 79d8 ff09 ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x00002543	0x0002BA38	0x000626D8	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2060	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	53	22	0	10	50	24	43	0	1	0	20	20	20	20	20	20	20	1	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	200	5101000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 5263 938c ff08 9ad8 795e 79d8 ff09 ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x00002544	0x0002BB64	0x00062718	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2060	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	55	28	0	10	50	24	35	0	1	0	20	20	20	20	20	20	20	1	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	232	4001000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 53cc 5263 ff08 4f4e 795e 79d8 ff09 ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x00002545	0x0002BC90	0x00062758	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2060	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	50	23	0	10	50	24	45	0	1	0	20	20	20	20	20	20	20	1	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	232	4001000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 53cc 5263 ff08 9ad8 795e 79d8 ff09 ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x00002546	0x0002BDBC	0x00062798	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	55	25	0	50	40	24	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	232	8001000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 77f3 69cc ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x00002547	0x0002BEE8	0x000627CE	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	52	23	0	50	45	24	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	136	8101000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 5927 5263 ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x00002548	0x0002C014	0x00062804	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	55	24	0	41	50	24	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	8	10101000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 9283 5263 ff06 5de5 623f 9577 9283 ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x00002549	0x0002C140	0x00062844	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	55	24	0	15	50	50	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	8	10101000	7001000	14101000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 9283 5263 ff06 30f4 30a1 30f3 30d7 77ed 9283 ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x0000254A	0x0002C26C	0x00062888	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	55	24	0	45	50	20	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	8	10101000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 9283 5263 ff08 4f4e 8840 8cea ff09 ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x0000254B	0x0002C398	0x000628C8	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	53	21	0	20	50	50	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	104	2001000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 8840 5200 ff06 5de5 623f 9577 9283 ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x0000254C	0x0002C4C4	0x00062908	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	55	22	0	22	45	50	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	104	2001000	7001000	14101000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 8840 5200 ff06 30f4 30a1 30f3 30d7 77ed 9283 ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x0000254D	0x0002C5F0	0x0006294C	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	55	22	0	45	50	22	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	104	2001000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 8840 5200 ff08 4f4e 8840 8cea ff09 ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x0000254E	0x0002C71C	0x0006298C	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	53	23	0	25	50	43	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	104	10001000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 9283 69cd ff06 5de5 623f 9577 9283 ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x0000254F	0x0002C848	0x000629CC	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	53	21	0	20	50	50	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	104	10001000	7001000	14101000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 9283 69cd ff06 30f4 30a1 30f3 30d7 77ed 9283 ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x00002550	0x0002C974	0x00062A10	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	54	21	0	45	50	24	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	104	10001000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 9283 69cd ff08 4f4e 8840 8cea ff09 ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x00002551	0x0002CAA0	0x00062A50	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	54	20	0	50	50	20	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	168	11001000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 5263 676d ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x00002552	0x0002CBCC	0x00062A86	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	55	24	0	50	45	20	8	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	40	13001000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 7206 69cc ff08 4f4e 795e 79d8 ff09 ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x00002553	0x0002CCF8	0x00062AC6	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	53	20	0	50	18	24	37	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	40	13001000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 7206 69cc ff08 9ad8 795e 79d8 ff09 ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
0x00002554	0x0002CE24	0x00062B06	0.000000	0.000000	0.000000	0	-1	-1	-1	-1	230000	231000	232000	233000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	900	1200	1210	1230	1300	1310	1320	2030	2080	1000	100	0	0	0	0	0	0	0	0	0	0	0	140	54	24	0	50	35	24	15	0	1	0	20	20	20	20	20	20	20	3	1	20	0	0	0	0	0	0	1	21	12	3	2	8	0	0	1	0		0	232	12001000	7001000	6001000	20001000	-1	-1	-1	-1	1000	2000000	4000000	10000000	12000000	22000000	-1	1	1	1	1	1	0	0	 30c0 30e1 30fc 30b8 30c1 30a7 30c3 30af ff1a 8eca 8f2a ff08 4f4e 795e 79d8 ff09 ff1a 006c 0076 002e 0031 0034 0030 ff1a 0020 0033 5468 76ee 002d 901a 5e38
