infoStartAddr:	0x529AC
numEntries:	0xE5D	3677
title:	TALK_PARAM_ST
paramStartAddr:	0x000158F8
entryID   	paramAddr 	infoAddr  	msgId	voiceId	spEffectId0	motionId0	spEffectId1	motionId1	spEffectId2	motionId2	spEffectId3	motionId3	spEffectId4	motionId4	spEffectId5	motionId5	returnPos	reactionId	eventId
0x0029331E	0x00034BD0	0x00062522	1700002	271700002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3053 3093 306a 591c 306b 2026 7363 304b 3068 601d 3046 3058 3083 306a 3044 304b
0x0029331F	0x00034C14	0x00062544	1700053	271700053	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3067 3082 3001 3088 304b 3063 305f 3002 3042 3093 305f 3001 666e 901a 3060 3057 2026 3042 306e 7363 3082 3001 59cb 672b 3057 3066 304f 308c 305f 3093 3060 308d 3046 ff1f
0x00293320	0x00034C58	0x0006258A	1700054	271700054	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3053 3053 304b 3089 52d5 3051 306a 304f 3066 3001 6050 308d 3057 304f 3066 3001 9707 3048 3066 3044 305f 3093 3060 3002 52a9 304b 3063 305f 3088
0x00293344	0x00034C9C	0x000625C6	1700100	271700100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3078 3048 3001 305d 3046 306a 306e 304b 3002 3042 308a 304c 3068 3046 ff01
0x00293345	0x00034CE0	0x000625E6	1700101	271700101	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 4ffa 3082 4f55 3068 304b 3001 305d 3053 306b 5411 304b 3046 3088 3002 3084 3063 3071 308a 4e00 4eba 306f 4e0d 5b89 3060 304b 3089 306d 2026
0x00293346	0x00034D24	0x00062620	1700102	271700102	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 3042 3001 3067 3082 5e0c 671b 304c 3042 3063 3066 3088 304b 3063 305f 2026 3042 3093 305f 306e 304a 304b 3052 3060 3088
0x00293347	0x00034D68	0x00062654	1700103	271700103	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3053 308c 3092 3068 3063 3066 304a 3044 3066 304f 308c 3002 305b 3081 3066 3082 306e 304a 793c 306e 6c17 6301 3061 3055
0x00293376	0x00034DAC	0x00062686	1700100	271700100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3078 3048 3001 305d 3046 306a 306e 304b 3002 3042 308a 304c 3068 3046 ff01
0x00293377	0x00034DF0	0x000626A6	1700101	271700101	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 4ffa 3082 4f55 3068 304b 3001 305d 3053 306b 5411 304b 3046 3088 3002 3084 3063 3071 308a 4e00 4eba 306f 4e0d 5b89 3060 304b 3089 306d 2026
0x00293378	0x00034E34	0x000626E0	1700152	271700152	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 3042 3001 3067 3082 5e0c 671b 304c 3042 3063 3066 3088 304b 3063 305f 2026 3042 3093 305f 306e 304a 304b 3052 3060 3088
0x00293379	0x00034E78	0x00062714	1700103	271700103	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3053 308c 3092 3068 3063 3066 304a 3044 3066 304f 308c 3002 305b 3081 3066 3082 306e 304a 793c 306e 6c17 6301 3061 3055
0x002933A8	0x00034EBC	0x00062746	1700200	271700200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 305d 3046 304b 2026 6b8b 5ff5 3060 3088 3002 3067 3082 3001 4ed5 65b9 306a 3044
0x002933A9	0x00034F00	0x00062768	1700201	271700201	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 307e 305f 3053 306e 8857 3082 3001 9177 3044 3053 3068 306b 306a 3063 3061 307e 3046 306e 304b 306a 3042 2026
0x002933AA	0x00034F44	0x00062796	1700202	271700202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 30e4 30fc 30ca 30e0 306e 546a 3044 3001 304b 2026
0x0029340C	0x00034F88	0x000627AC	1700300	271700300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 308a 304c 3068 3046 3002 4ffa 3082 4f55 3068 304b 3001 305d 3053 306b 5411 304b 3046 3088
0x0029340D	0x00034FCC	0x000627D4	1700301	271700301	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3084 3063 3071 308a 3001 4e00 4eba 306f 4f55 304b 3068 8db3 308a 306a 3044 304b 3089 306d 2026
0x00293470	0x00035010	0x000627FC	1700400	271700400	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 304a 304a 3001 307e 305f 3042 3093 305f 304b
0x00293471	0x00035054	0x00062810	1700401	271700401	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3082 3057 304b 3057 3066 3001 7686 304c 907f 96e3 3057 3066 3044 308b 3088 3046 306a 5834 6240 3001 5206 304b 3063 305f 306e 304b 3044 ff1f
0x002934A2	0x00035098	0x0006284A	1700400	271700400	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 304a 304a 3001 307e 305f 3042 3093 305f 304b
0x002934A3	0x000350DC	0x0006285E	1700451	271700451	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3082 3057 304b 3057 3066 3001 7686 304c 907f 96e3 3057 3066 3044 308b 3088 3046 306a 5834 6240 3001 5206 304b 3063 305f 306e 304b 3044 ff1f
0x002934D4	0x00035120	0x00062898	1700500	241700500	155	103078	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 304a 304a 3001 3042 3093 305f 304b
0x002934D5	0x00035164	0x000628A8	1700501	241700501	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 304a 852d 3067 52a9 304b 3063 305f 3088 3002 3053 3053 306f 3001 3068 3066 3082 3044 3044 6240 3060
0x002934D6	0x000351A8	0x000628D2	1700502	241700502	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 4e5e 98df 306e 4ffa 3067 3082 53d7 3051 5165 308c 3066 304f 308c 305f
0x002934D7	0x000351EC	0x000628F0	1700503	241700503	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 305d 308c 306b 2026 7686 4e92 3044 306b 96e2 308c 3066 3001 8fd1 3065 304d 3082 3057 306a 3044 3057 306a
0x002934D8	0x00035230	0x0006291C	1700504	241700504	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 30e4 30fc 30ca 30e0 3089 3057 3044 3001 672c 5f53 306b 3044 3044 6240 3060 3088 2026
0x002934D9	0x00035274	0x00062940	1700505	241700505	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 30cf 30cf 30cf 30c3
0x00293538	0x000352B8	0x0006294A	1700600	241700600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 305d 3046 3060 3001 3042 3093 305f 306b 306a 3089 5206 3051 3066 3042 3052 308b 3088
0x00293539	0x000352FC	0x0006296E	1700601	241700601	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 4ffa 306e 79d8 8535 54c1 3055 3002 4e0a 7269 3060 3088 2026
0x0029359C	0x00035340	0x00062988	1700700	241700700	155	103078	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 3042 3001 3042 3093 305f 2026
0x0029359D	0x00035384	0x00062998	1700701	241700701	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 672c 5f53 3001 3042 3093 305f 306b 306f 611f 8b1d 3057 3066 308b 3088 2026
0x0029359E	0x000353C8	0x000629B8	1700702	241700702	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3053 3093 306a 306b 751f 304d 6613 3044 5834 6240 3092 306a 3042 2026
0x0029359F	0x0003540C	0x000629D6	1700703	241700703	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 30af 30c3 30af 30c3 30af 30c3 30af 30c3 2026
0x002935A6	0x00035450	0x000629EA	1700700	241700700	155	103078	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 3042 3001 3042 3093 305f 2026
0x002935A7	0x00035494	0x000629FA	1700701	241700701	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 672c 5f53 3001 3042 3093 305f 306b 306f 611f 8b1d 3057 3066 308b 3088 2026
0x00293600	0x000354D8	0x00062A1A	1700800	241700800	155	103078	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 3042 3001 3042 3093 305f 304b 3002 3042 308c 306a 3089 3001 3082 3046 306a 3044 3088
0x00293601	0x0003551C	0x00062A40	1700801	241700801	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 54c1 5207 308c 3055 3002 3059 307e 306a 3044 306a 3042
0x00293602	0x00035560	0x00062A58	1700802	241700802	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3060 3051 3069 3001 307e 3042 2026 6a5f 4f1a 304c 3042 308c 3070 3001 624b 306b 5165 308c 3066 304a 304f 3088 2026
0x00293603	0x000355A4	0x00062A88	1700803	241700803	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 2026 3042 3093 305f 3082 5206 304b 3063 3066 308b 3093 3060 308d 3046 ff1f
0x00293632	0x000355E8	0x00062AA8	1700800	241700800	155	103078	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 3042 3001 3042 3093 305f 304b 3002 3042 308c 306a 3089 3001 3082 3046 306a 3044 3088
0x00293633	0x0003562C	0x00062ACE	1700851	241700851	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 54c1 5207 308c 3055 3002 3059 307e 306a 3044 306a 3042
0x00293634	0x00035670	0x00062AE6	1700802	241700802	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3060 3051 3069 3001 307e 3042 2026 6a5f 4f1a 304c 3042 308c 3070 3001 624b 306b 5165 308c 3066 304a 304f 3088 2026
0x00293635	0x000356B4	0x00062B16	1700803	241700803	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 2026 3042 3093 305f 3082 5206 304b 3063 3066 308b 3093 3060 308d 3046 ff1f
0x0029360A	0x000356F8	0x00062B36	1700800	241700800	155	103078	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 3042 3001 3042 3093 305f 304b 3002 3042 308c 306a 3089 3001 3082 3046 306a 3044 3088
0x0029360B	0x0003573C	0x00062B5C	1700801	241700801	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 54c1 5207 308c 3055 3002 3059 307e 306a 3044 306a 3042
0x0029360C	0x00035780	0x00062B74	1700802	241700802	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3060 3051 3069 3001 307e 3042 2026 6a5f 4f1a 304c 3042 308c 3070 3001 624b 306b 5165 308c 3066 304a 304f 3088 2026
0x0029363C	0x000357C4	0x00062BA4	1700800	241700800	155	103078	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 3042 3001 3042 3093 305f 304b 3002 3042 308c 306a 3089 3001 3082 3046 306a 3044 3088
0x0029363D	0x00035808	0x00062BCA	1700851	241700851	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 54c1 5207 308c 3055 3002 3059 307e 306a 3044 306a 3042
0x0029363E	0x0003584C	0x00062BE2	1700802	241700802	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3060 3051 3069 3001 307e 3042 2026 6a5f 4f1a 304c 3042 308c 3070 3001 624b 306b 5165 308c 3066 304a 304f 3088 2026
0x00293664	0x00035890	0x00062C12	1700900	241700900	155	103078	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 3042 3001 3042 3093 305f 304b 3002 52d8 304c 3044 3044 306d
0x00293665	0x000358D4	0x00062C2E	1700901	241700901	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 308c 306a 3089 3001 624b 306b 5165 308c 3066 3042 308b 3088 3002 307b 3089
0x0029366E	0x00035918	0x00062C50	1700902	241700902	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 305d 308c 306b 3057 3066 3082 2026 597d 304d 306a 3093 3060 306d 3048 ff1f
0x0029366F	0x0003595C	0x00062C70	1700903	241700903	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3044 3084 3001 5206 304b 308b 3088 3001 4ffa 3082 540c 3058 3060 304b 3089 2026
0x002936C8	0x000359A0	0x00062C92	1701000	241701000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3053 3053 306f 3001 3068 3066 3082 3044 3044 6240 3060
0x002936C9	0x000359E4	0x00062CAA	1701001	241701001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 30e4 30fc 30ca 30e0 3089 3057 3044 3001 672c 5f53 306b 3044 3044 6240 3060 3088 2026
0x002936CA	0x00035A28	0x00062CCE	1701002	241701002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 30cf 30cf 30cf 30c3
0x0029372C	0x00035A6C	0x00062CD8	1701100	241701100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 ff08 6226 95d8 7528 306e 639b 3051 58f0 3002 300c 3048 308a 3083 3042 3063 ff01 300d 300c 3046 308a 3083 3042 3063 ff01 300d 306a 3069 3002 4f55 7a2e 985e 304b ff09
0x0029372D	0x00035AB0	0x00062D1C	1701101	241701101	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 ff08 6226 95d8 7528 306e 30c0 30e1 30fc 30b8 97f3 58f0 3002 300c 3050 3046 3063 ff01 300d 300c 3064 3046 3063 ff01 300d 306a 3069 3002 4f55 7a2e 985e 304b ff09
0x0029372E	0x00035AF4	0x00062D5E	1701102	241701102	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 ff08 6226 95d8 7528 306e 7363 306e 5538 308a 58f0 3002 300c 30b0 30aa 30a6 30c3 ff01 300d 300c 30ac 30a2 30a2 30c3 ff01 300d 306a 3069 3002 4f55 7a2e 985e 304b ff09
0x0029372F	0x00035B38	0x00062DA2	1701103	241701103	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 ff08 6226 95d8 7528 306e 7363 306e 543c 3048 58f0 3002 300c 30b0 30aa 30aa 30aa 30aa 30aa 30aa 30c3 ff01 300d 300c 30a6 30aa 30aa 30aa 30aa 30aa 30aa 30f3 ff01 300d 306a 3069 3002 4f55 7a2e 985e 304b ff09
0x00293730	0x00035B7C	0x00062DF6	1701104	241701104	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 ff08 6226 95d8 7528 306e 7363 306e 30c0 30e1 30fc 30b8 97f3 58f0 3002 300c 30b0 30aa 30c3 ff01 300d 300c 30b0 30ef 30a2 30c3 ff01 300d 306a 3069 ff09
0x00293731	0x00035BC0	0x00062E34	1701105	241701105	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 ff08 6226 95d8 7528 306e 7363 306e 65ad 672b 9b54 3002 5927 304d 304f 5420 3048 3066 3053 3068 5207 308c 308b 3002 4f55 7a2e 985e 304b ff09
0x00293790	0x00035C04	0x00062E6E	1701200	241701200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 ff08 653b 6483 3055 308c 305f 6642 306e 60c5 3051 306a 3044 60b2 9cf4 3092 5e7e 3064 304b 3002 3053 308c 306f 6f14 6280 ff09
0x002937F4	0x00035C48	0x00062EA2	1701300	241701300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 2026 3042 3093 305f 3001 3069 3053 304b 304a 304b 3057 3044 306e 304b 3044 ff1f 305d 308c 3068 3082 3001 52d8 304c 3044 3044 306e 304b 306a ff1f
0x002937F5	0x00035C8C	0x00062EDE	1701301	241701301	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 307e 3042 3001 3069 3063 3061 3067 3082 3044 3044 3055
0x002937F6	0x00035CD0	0x00062EF6	1701302	241701302	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 72e9 4eba 306a 3069 3001 304a 524d 3089 306e 65b9 304c 8840 5857 308c 3060 308d 3046 304c ff01
0x002937FE	0x00035D14	0x00062F1E	1701300	271701300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 2026 3042 3093 305f 3001 3069 3053 304b 304a 304b 3057 3044 306e 304b 3044 ff1f 305d 308c 3068 3082 3001 52d8 304c 3044 3044 306e 304b 306a ff1f
0x002937FF	0x00035D58	0x00062F5A	1701301	271701301	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 307e 3042 3001 3069 3063 3061 3067 3082 3044 3044 3055
0x00293800	0x00035D9C	0x00062F72	1701302	271701302	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 72e9 4eba 306a 3069 3001 304a 524d 3089 306e 65b9 304c 8840 5857 308c 3060 308d 3046 304c ff01
0x00293858	0x00035DE0	0x00062F9A	1701400	241701400	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 2026 3042 3093 305f 3001 9177 3044 3058 3083 3042 306a 3044 304b
0x00293859	0x00035E24	0x00062FB6	1701401	241701401	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 6563 3005 306b 8840 3092 555c 3063 3066 304a 3044 3066 3001 3053 306e 4ed5 6253 3061 3068 306f
0x0029385A	0x00035E68	0x00062FDE	1701402	241701402	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 7363 3060 3068 ff1f 72e9 4eba 3053 305d 3001 6240 8a6e 306f 98fe 3063 305f 4eba 6bba 3057 3088 ff01
0x0029388A	0x00035EAC	0x00063008	1701450	241701450	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 2026 3042 3093 305f 3001 9177 3044 3058 3083 3042 306a 3044 304b
0x0029388B	0x00035EF0	0x00063024	1701401	241701401	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 6563 3005 306b 8840 3092 555c 3063 3066 304a 3044 3066 3001 3053 306e 4ed5 6253 3061 3068 306f
0x0029388C	0x00035F34	0x0006304C	1701402	241701402	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 7363 3060 3068 ff1f 72e9 4eba 3053 305d 3001 6240 8a6e 306f 98fe 3063 305f 4eba 6bba 3057 3088 ff01
0x002938BC	0x00035F78	0x00063076	1701500	241701500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 6b7b 306d 3063
0x002938BD	0x00035FBC	0x0006307E	1701501	241701501	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 6b7b 306d 3063 3001 6b7b 306d 3063
0x002938BE	0x00036000	0x0006308E	1701502	241701502	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 72e9 4eba 306a 3069 3001 3053 306e 4eba 6bba 3057 304c ff01
0x002938BF	0x00036044	0x000630A8	1701503	241701503	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 7363 3060 3068 ff1f 7363 3060 3068 3063 ff1f
0x002938C0	0x00036088	0x000630BC	1701504	241701504	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 3093 305f 306b 4f55 304c 5206 304b 308b ff01
0x002938C1	0x000360CC	0x000630D2	1701505	241701505	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 4ffa 3060 3063 3066 306a 3042 ff01
0x002938C6	0x00036110	0x000630E2	1701500	271701500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 6b7b 306d 3063
0x002938C7	0x00036154	0x000630EA	1701501	271701501	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 6b7b 306d 3063 3001 6b7b 306d 3063
0x002938C8	0x00036198	0x000630FA	1701502	271701502	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 72e9 4eba 306a 3069 3001 3053 306e 4eba 6bba 3057 304c ff01
0x002938C9	0x000361DC	0x00063114	1701503	271701503	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 7363 3060 3068 ff1f 7363 3060 3068 3063 ff1f
0x002938CA	0x00036220	0x00063128	1701504	271701504	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 3093 305f 306b 4f55 304c 5206 304b 308b ff01
0x002938CB	0x00036264	0x0006313E	1701505	271701505	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 4ffa 3060 3063 3066 306a 3042 ff01
0x00293920	0x000362A8	0x0006314E	1701601	241701601	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 77e5 3063 3066 308b 304b 3044 ff1f 4eba 306f 7686 3001 7363 306a 3093 3060 305c 2026
0x0029392A	0x000362EC	0x00063172	1701601	271701601	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 77e5 3063 3066 308b 304b 3044 ff1f 4eba 306f 7686 3001 7363 306a 3093 3060 305c 2026
0x00293984	0x00036330	0x00063196	1701701	241701701	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 72e9 4eba 306a 3069 3001 6bba 3055 308c 3066 3082 6587 53e5 306f 8a00 3048 307e 3044 3088 2026
0x002939B6	0x00036374	0x000631BE	1701751	241701751	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 72e9 4eba 306a 3069 3001 6bba 3055 308c 3066 3082 6587 53e5 306f 8a00 3048 307e 3044 3088 2026
0x0029398E	0x000363B8	0x000631E6	1701701	271701701	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 72e9 4eba 306a 3069 3001 6bba 3055 308c 3066 3082 6587 53e5 306f 8a00 3048 307e 3044 3088 2026
0x002939C0	0x000363FC	0x0006320E	1701751	271701751	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 72e9 4eba 306a 3069 3001 6bba 3055 308c 3066 3082 6587 53e5 306f 8a00 3048 307e 3044 3088 2026
0x002939E8	0x00036440	0x00063236	1701800	241701800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 ff08 611f 6975 307e 3063 305f 7363 306e 9060 5420 3048 ff09
0x002939F2	0x00036484	0x00063250	1701800	271701800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 ff08 611f 6975 307e 3063 305f 7363 306e 9060 5420 3048 ff09
0x002AB980	0x000364C8	0x0006326A	1800000	241800000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 3089 3001 3042 306a 305f 3001 304a 304b 3057 306a 9999 308a 2026
0x002AB981	0x0003650C	0x00063288	1800001	241800001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3067 3082 3001 3088 304b 3063 305f 308f 3002 7363 3082 8840 3082 3001 305d 3046 3044 3046 5302 3044 306f 3046 3093 3056 308a 306a 306e
0x002AB982	0x00036550	0x000632C0	1800002	241800002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3067 3001 4f55 304b 7528 ff1f
0x002AB983	0x00036594	0x000632CE	1800003	241800003	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 72e9 308a 306e 591c 306f 5e97 3058 307e 3044 3002 305d 3046 3044 3046 3053 3068 306a 3089 3001 60aa 3044 3051 3069 4e00 4eba 3067 304a 9858 3044 3059 308b 308f
0x002AB984	0x000365D8	0x00063310	1800004	241800004	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3053 3093 306a 6642 306b 3001 304a 5143 6c17 306a 3053 3068 306d 3002 591c 304c 660e 3051 305f 3089 307e 305f 304a 3044 3067 306a 3055 3044 306a
0x002AB985	0x0003661C	0x0006334C	1800005	241800005	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 30a6 30d5 30d5 30c4 30c3
0x002AB9E4	0x00036660	0x00063358	1800100	241800100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 72e9 308a 306e 591c 306f 5e97 3058 307e 3044 3002 591c 304c 660e 3051 305f 3089 307e 305f 304a 3044 3067 306a 3055 3044 306a
0x002AB9E5	0x000366A4	0x0006338C	1800101	241800101	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 30a6 30d5 30d5 30c4 30c3
0x002ABA48	0x000366E8	0x00063398	1800200	241800200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 3042 3001 4e01 5ea6 826f 304b 3063 305f 308f 3002 3042 306a 305f 3001 72e9 4eba 306a 3093 3067 3057 3087 3046 ff1f
0x002ABA49	0x0003672C	0x000633CA	1800201	241800201	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 306d 3048 3001 3069 3053 304b 3001 5b89 5168 306a 3068 3053 308d 3092 77e5 3089 306a 3044 ff1f
0x002ABA4A	0x00036770	0x000633F2	1800202	241800202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 4eca 591c 306f 9577 3059 304e 308b 308f 3002 7363 907f 3051 306e 9999 3082 3001 3082 3046 306a 304f 306a 308a 305d 3046 306a 306e 2026
0x002ABA4B	0x000367B4	0x0006342A	1800203	241800203	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 306d 3048 3001 3042 306a 305f 3001 3069 3053 304b 3054 5b58 3058 306a 3044 306e 304b 3057 3089 ff1f
0x002ABAAC	0x000367F8	0x00063454	1800300	241800300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 308a 304c 3068 3046 3001 3042 306a 305f 3002 611f 8b1d 3059 308b 308f
